key	reg	target	all.pearson	all.pearson.pvalue	nonresp.pearson	nonresp.pearson.pvalue	respond.pearson	respond.pearson.pvalue	all.spearman	all.spearman.pvalue	nonresp.spearman	nonresp.spearman.pvalue	respond.spearman	respond.spearman.pvalue	support	chip.evidence	num.chip.peaks	all.weights	nonresp.weights	respond.weights
APLP1||ZNF146	ZNF146	APLP1	-0.237550677921488	0.169413155780692	-0.270035622869344	0.249556690047212	-0.190574111748204	0.496292327669442	-0.129971988795518	0.45527321242629	-0.0766917293233083	0.747929204149592	-0.167857142857143	0.549254918645965	0	0	0	-1.45380471737971	0	0
RUNDC3A||ZNF146	ZNF146	RUNDC3A	-0.121279274563736	0.487676743825208	-0.056089269773631	0.81430822343755	-0.320441030876511	0.24425184067076	-0.189635854341737	0.274079883561378	-0.136842105263158	0.563763030017002	-0.342857142857143	0.210999634976269	0	0	0	-1.21263167390912	0	0
CACNA2D2||SSRP1	SSRP1	CACNA2D2	-0.192562689224086	0.267751821422796	-0.127102927556052	0.593344831525596	-0.464076859425603	0.0814061418060494	-0.306464038849449	0.0733600749937927	-0.114285714285714	0.630454424735718	-0.539285714285714	0.0406592183658095	0	0	0	-0.927594574106409	0	0
SCG3||ZNF146	ZNF146	SCG3	0.0757885902618674	0.665224741696993	0.080013089002538	0.737378274634784	0.121295593230859	0.666746977822187	0.096078431372549	0.581671294077323	0.0586466165413534	0.806534794940719	-0.0178571428571429	0.954008355053701	0	0	0	-0.822484325152108	0	0
PGPEP1||SSRP1	SSRP1	PGPEP1	-0.00906144757634464	0.958797763452683	0.0279292340935387	0.906952711272422	-0.298274138406785	0.280225208578099	-0.09636529192341	0.581850045952333	-0.0120300751879699	0.961971391077378	-0.321428571428571	0.24241546166546	0	0	0	-0.685748597205088	0	0
SH3BP5L||NF1	NF1	SH3BP5L	-0.273615107232809	0.111730911122124	0.116299502694318	0.625351295089126	-0.803415157904292	0.00030873277906722	-0.207843137254902	0.22995758543061	0.153383458646617	0.516989003043979	-0.732142857142857	0.0027333403514666	0	0	0	-0.636837159083348	0	-0.739984756279887
CACNA2D2||ELK3	ELK3	CACNA2D2	-0.551637075319144	0.000592553956985827	-0.756382880766334	0.000113872319501065	-0.0982556686017256	0.727559720685534	-0.469747899159664	0.00482135098350819	-0.784962406015038	5.90805713102185e-05	-0.0464285714285714	0.872680732366173	0	0	0	-0.616470321387024	-0.8589270081571	0
REEP2||EP300	EP300	REEP2	-0.46609488052686	0.00477216098161148	-0.270059787146584	0.249512671323473	-0.639364422244796	0.0102761047068208	-0.337254901960784	0.0481431747578011	-0.285714285714286	0.221267328582512	-0.414285714285714	0.126141787708305	0	0	0	-0.612648529984398	0	0
NPLOC4||ZNF770	ZNF770	NPLOC4	-0.430877238477731	0.00976585253883431	-0.327229819407089	0.159038108827876	-0.574345433648146	0.0251399540610156	-0.284033613445378	0.0983412955871201	-0.254135338345865	0.27834692603677	-0.225	0.418959708396927	0	0	0	-0.578013016741995	0	0
B3GALT5||ZNF664	ZNF664	B3GALT5	0.0118744444750601	0.946023537853601	0.00854239233585758	0.971487024199568	-0.0606519874453506	0.829984374261992	-0.0313725490196078	0.857870711290948	-0.043609022556391	0.85617982426941	-0.0142857142857143	0.964221530060938	0	0	0	-0.557291028933532	0	0
